Pd77.5Cu6Si16.5,3,Pd Cu Si,77.5 6 16.5,1.33255,1776.55995,117.903619,9.297977809,0.663644754,2.1325,0.125274698,9.07,2.266075903,1.64E+11,30.14365605,AM,AM,1,0,0,1,9,1,,
Mg80Ni10Nd10,3,Mg Ni Nd,80 10 10,1.5694,1040.6,254.434353,2.602152955,0.63903186,1.353,0.192460386,2.9,2.385372088,57200000000,41.11642008,AM,AM,1,0,0,1,9,1,,
Al21Cu2Mn3,3,Al Cu Mn,21 2 3,1.410692308,1033.669615,208.2489345,4.060946539,0.618977214,1.625384615,0.081534833,4.076923077,2.368431434,86000000000,20.93947321,IM,IM,0,1,0,2,,____,,
BFe14Nd2,3,B Fe Nd,1 14 2,1.263176471,1781.764706,218.0686695,6.075547782,0.578325287,1.761176471,0.232097402,7.117647059,1.906100205,1.63E+11,59.2373678,IM,IM,0,1,0,2,,12,,
Al85.5Fe9Ce5.5,3,Al Fe Ce,85.5 9 5.5,1.436425,1020.01185,250.711202,6.045608545,0.510177328,1.60285,0.132326783,3.45,1.430908802,81490000000,30.42170114,AM,AM,1,0,0,1,51,1,,
Al85.8Ni9.1Y5.1,3,Al Ni Y,85.8 9.1 5.1,1.433944,1049.91426,286.5192425,5.58586201,0.501293639,1.61741,0.126064237,3.637,2.013263768,83679000000,31.42871233,AM,AM,1,0,0,1,51,1,,
Al85.8Co9.1Y5.1,3,Al Co Y,85.8 9.1 5.1,1.434399,1053.55426,295.2322661,5.52776373,0.501293639,1.61468,0.119871171,3.546,1.725654658,83679000000,31.42871233,AM,AM,1,0,0,1,51,1,,
Fe89Zr5B6,3,Fe Zr B,89 5 6,1.23384,1859.07,141.4774367,5.657060995,0.422306353,1.8176,0.122442803,7.5,1.431782106,1.74E+11,42.72430596,BCC,SS,0,0,1,3,,11,,
Fe89Zr7B4,3,Fe Zr B,89 7 4,1.2495,1854.67,129.0810641,5.58264241,0.418618332,1.8034,0.136222025,7.52,1.374627222,1.69E+11,39.8433835,BCC,SS,0,0,1,3,,11,,
Fe91Hf7B2,3,Fe Hf B,91 7 2,1.25617,1870.39,189.8735313,4.726629741,0.350211381,1.7971,0.139508387,7.62,1.214742771,1.69E+11,26.468094,BCC,SS,0,0,1,3,,11,,
CoFeSiB,4,Co Fe Si B,1 1 1 1,1.11625,1903.5,260.4654488,10.4208325,1.386294361,1.9125,0.077902182,6,2.549509757,1.93E+11,79.8044485,AM,AM,1,0,0,1,18,11,,
CoCrFeNi,4,Co Cr Fe Ni,1 1 1 1,1.24675,1871.75,180.3723579,1.636975107,1.386294361,1.82,0.096695398,8.25,1.479019946,1.73E+11,8.291561976,FCC,SS,0,0,1,3,15,14,,
CuNiCoFe,4,Cu Ni Co Fe,1 1 1 1,1.254,1666.1925,180.4706241,3.31662479,1.386294361,1.88,0.03082207,9.5,1.118033989,1.68E+11,16.39359631,FCC,SS,0,0,1,3,82,3,,
CoCrMnNi,4,Co Cr Mn Ni,1 1 1 1,1.274,1798.75,239.5635354,2.468552207,1.386294361,1.75,0.150499169,8,1.58113883,1.60E+11,24.49489743,FCC,SS,0,0,1,3,27,2,,
CoFeReRu,4,Co Fe Re Ru,1 1 1 1,1.30125,2411.25,691.0442732,1.31101106,1.386294361,1.9525,0.145150784,8,0.707106781,2.35E+11,80.15609771,HCP,SS,0,0,1,3,39,2,,
AlCoCuNi,4,Al Co Cu Ni,1 1 1 1,1.30175,1446.81,336.7777121,6.937218463,1.386294361,1.825,0.124599358,8.25,3.112474899,1.44E+11,42.52058325,FCC+BCC,SS,0,0,1,3,43,2,,
NbMoTaW,4,Nb Mo Ta W,1 1 1 1,1.39725,3157.75,367.7297751,2.365110991,1.386294361,1.905,0.363696302,5.5,0.5,2.28E+11,52.14163404,BCC,SS,0,0,1,3,58,3,,
NbTaTiV,4,Nb Ta Ti V,1 1 1 1,1.40925,2541,522.6963746,0.824431622,1.386294361,1.5675,0.050682837,4.75,0.433012702,1.60E+11,32.40370349,BCC,SS,0,0,1,3,37,2,,
AlNbTiV,4,Al Nb Ti V,1 1 1 1,1.40975,1951.8675,657.2079752,7.749495951,1.386294361,1.595,0.03354102,4.25,0.829156198,1.29E+11,38.11823711,BCC,SS,0,0,1,3,107,4,,
CrNbTiZr ,4,Cr Nb Ti Zr,1 1 1 1,1.43575,2249.75,302.1856838,3.640054945,1.386294361,1.5325,0.12437343,4.75,0.829156198,1.28E+11,39.93647299,BCC+Laves,IM+SS,0,1,1,,"38,286",4,,
NbTiVZr,4,Nb Ti V Zr,1 1 1 1,1.4525,2250.5,302.0153142,1.598338982,1.386294361,1.525,0.117153745,4.5,0.5,1.28E+11,39.93647299,BCC,SS,0,0,1,3,"38,286",4,,
TiZrNbMo,4,Ti Zr Nb Mo,1 1 1 1,1.46425,2428.75,403.0740472,2.443102536,1.386294361,1.6575,0.306950729,4.75,0.829156198,1.45E+11,60.36456086,BCC,SS,0,0,1,3,,15,,
HfNbTiZr,4,Hf Nb Ti Zr,1 1 1 1,1.518,2331.25,316.0279853,1.211919964,1.386294361,1.4425,0.129687123,4.25,0.433012702,1.15E+11,35.44545399,BCC,SS,0,0,1,3,100,4,,
Ho35Al24Co20Y21,4,Ho Al Co Y,35 24 20 21,1.5904,1566.8728,356.4402986,10.65387477,1.359569279,1.4491,0.266781165,4.2,2.4,76850000000,53.60342806,AM,AM,1,0,0,1,56,1,,
Gd36Al24Co20Nd20,4,Gd Al Co Nd,36 24 20 20,1.57024,1407.3928,306.5419455,12.9397767,1.354077539,1.4224,0.289969378,4.2,2.4,74320000000,55.38427214,AM,AM,1,0,0,1,79,1,,
Y36Sc20Al24Co20,4,Y Sc Al Co,36 20 24 20,1.5708,1588.0728,368.158987,10.92538855,1.354077539,1.4736,0.251457829,4.2,2.4,80400000000,51.54648388,AM,AM,1,0,0,1,38,8,,
Tb36Al24Co20Y20,4,Tb Al Co Y,36 24 20 20,1.59544,1523.8728,338.6670153,10.76440009,1.354077539,1.4024,0.309092607,4.2,2.4,76372000000,53.93446038,AM,AM,1,0,0,1,56,1,,
Gd46Al24Co20Y20,4,Gd Al Co Y,36 24 20 20,1.60264,1508.3928,334.4646749,10.73691002,1.354077539,1.4384,0.275806889,4.2,2.4,76120000000,54.11123358,AM,AM,1,0,0,1,79,1,,
Sr36Al24Co20Y20,4,Sr Al Co Y,36 24 20 20,1.729,1315.4328,384.8499013,11.82112013,1.354077539,1.3484,0.365214238,3.84,2.618090908,66721818182,61.65684605,AM,AM,1,0,0,1,63,1,5mm,Copper mold casting
CoCr2FeNi,4,Co Cr Fe Ni,1 2 1 1,1.2472,1933.4,203.0523085,1.693299737,1.33217904,1.788,0.107591821,7.8,1.6,1.70E+11,8.94427191,FCC,SS,0,0,1,3,29,10,,
NbTiV2Zr,4,Nb Ti V Zr,1 1 2 1,1.4252,2237,271.4767025,1.500207986,1.33217904,1.546,0.112889326,4.6,0.489897949,1.34E+11,37.98391472,BCC,SS,0,0,1,3,"38,286",4,,
Sr40Al20Co20Y20,4,Sr Al Co Y,40 20 20 20,1.7578,1320.094,380.8806629,11.63030249,1.33217904,1.322,0.369182882,3.8,2.638181192,64157575758,62.54431861,AM,AM,1,0,0,1,63,1,,
Gd40Al24Co20Y16,4,Gd Al Co Y,40 24 20 16,1.6026,1499.8728,329.6313723,10.30763721,1.324124835,1.4376,0.27646743,4.2,2.4,76000000000,54.19225037,AM,AM,1,0,0,1,79,1,,
Sr46Al14Co20Y21,4,Sr Al Co Y,46 14 20 20,1.801,1327.0858,374.7393136,11.10199212,1.276234208,1.2824,0.37155651,3.74,2.666908322,60311212121,63.65902888,AM,AM,1,0,0,1,63,1,,
Ni46Ti20Zr23Al12,4,Ni Ti Zr Al,46 20 23 12,1.392168317,1766.867723,344.836514,11.76717706,1.268908671,1.669009901,0.237342986,6.613861386,3.111684454,1.29E+11,48.58295937,AM,AM,1,0,0,1,90,1,,
Ni45Ti20Zr25Al10,4,Ni Ti Zr Al,45 20 25 10,1.39705,1791.147,328.9590377,11.99027832,1.258048145,1.661,0.241824316,6.6,3.088689042,1.28E+11,48.6714688,AM,AM,1,0,0,1,90,1,,
Ni45Ti20Zr27Al8,4,Ni Ti Zr Al,45 20 27 8,1.40047,1815.0376,308.5457662,12.05733543,1.236794334,1.6554,0.246143942,6.62,3.068484968,1.28E+11,48.78775948,AM,AM,1,0,0,1,90,1,,
Ni50Nb20Hf10Ti20,4,Ni Nb Hf Ti,50 20 10 20,1.359,2052.8,415.9374472,10.36458431,1.220607265,1.713,0.212134391,7.2,2.821347196,1.57E+11,31,AM,AM,1,0,0,1,92,1,,
Co43Fe20Ta5.5B31.5,4,Co Fe Ta B,43 20 5.5 31.5,1.12308,2043.01,397.6328959,8.474458371,1.20820046,1.8995,0.126987204,6.69,2.661559693,2.23E+11,65.95271033,AM,AM,1,0,0,1,52,1,,
Au46Ag5Cu29Si20,4,Au Ag Cu Si,46 5 29 20,1.33679,1408.0716,141.7564671,6.431312728,1.187861003,2.1959,0.317654199,9.6,2.8,1.67E+11,51.24217013,AM,AM,1,0,0,1,50,1,,
Cr45Co34Nb7B14,4,Cr Co Nb B,45 34 7 14,1.20222,2103.34,280.2330537,8.090024941,1.187527751,1.7838,0.146961083,6.53,2.027091512,1.90E+11,53.22583959,AM,AM,1,0,0,1,55,1,,
Gd50Al24Co20Y6,4,Gd Al Co Y,50 24 20 6,1.6025,1478.5728,316.2233908,8.17905342,1.179773741,1.4356,0.278101852,4.2,2.4,75700000000,54.39310618,AM,AM,1,0,0,1,79,1,,
Cr50Co29Nb7B14,4,Cr Co Nb B,50 29 7 14,1.20212,2123.94,269.7728608,8.003736406,1.166961156,1.7728,0.147581029,6.38,1.948229966,1.89E+11,53.58908471,AM,AM,1,0,0,1,55,1,,
Cu47Ti34Zr11Ni8,4,Cu Ti Zr Ni,47 34 11 8,1.37375,1670.4119,306.8095331,7.281925809,1.166514431,1.7157,0.214113311,7.77,3.420102338,1.25E+11,27.32836718,AM,AM,1,0,0,1,59,1,,
Ni55Nb20Hf10Ti15,4,Ni Nb Hf Ti,55 20 10 15,1.3482,2042.15,421.3553459,9.37971648,1.16552444,1.7315,0.21237408,7.5,2.783882181,1.61E+11,29.40663191,AM,AM,1,0,0,1,92,1,,
Ni50Nb20Hf5Ti25,4,Ni Nb Hf Ti,50 20 5 25,1.3532,2024.55,403.1889724,9.625171219,1.164821377,1.725,0.194486503,7.2,2.821347196,1.57E+11,31,AM,AM,1,0,0,1,92,1,,
Ti50Ni20Cu25Sn5,4,Ti Ni Cu Sn,50 20 25 5,1.3807,1680.7965,359.8618612,8.772941482,1.164821377,1.725,0.185404962,6.95,3.278337994,1.29E+11,31.35267134,AM,AM,1,0,0,1,96,1,,
Cu54Ni6Zr22Ti18,4,Cu Ni Zr Ti,54 6 22 18,1.3807,1654.4158,334.6187713,7.428526763,1.143316977,1.7104,0.242618713,8.14,3.388273897,1.22E+11,31.28320902,AM,AM,1,0,0,1,59,1,,
Ni57Zr20Ti13Pd10,4,Ni Zr Ti Pd,57 20 13 10,1.35838,1845.695,158.2619892,14.71108738,1.137782583,1.7749,0.274289974,8.02,2.821276307,1.49E+11,45.42687653,AM,AM,1,0,0,1,91,1,,
Mg54Cu26.5Ag8.5Gd11,4,Mg Cu Ag Gd,54 26.5 8.5 11,1.524145,1137.6581,246.2450614,4.059060387,1.137001343,1.50695,0.295740084,5.26,4.222842644,74080000000,42.5263871,AM,AM,1,0,0,1,38,8,,
La55Al25Ni10Cu10,4,La Al Ni Cu,55 25 10 10,1.64385,1198.0945,219.4320318,7.606589249,1.135900959,1.3885,0.333770505,4.5,3.008321791,66400000000,51.6356466,AM,AM,1,0,0,1,81,1,,
Cu54Zr27Ti9Be10,4,Cu Zr Ti Be,54 27 9 10,1.36731,1638.4458,340.7397714,7.458442787,1.133234126,1.6807,0.249368222,7.58,3.747479153,1.18E+11,29.69927398,AM,AM,1,0,0,1,9,1,,
Cr55Co24Nb7B14,4,Cr Co Nb B,55 24 7 14,1.20202,2144.54,257.2460075,7.83184931,1.132722278,1.7618,0.147379646,6.23,1.853941747,1.88E+11,53.93134525,AM,AM,1,0,0,1,55,1,,
Ni55Nb20Hf5Ti20,4,Ni Nb Hf Ti,55 20 5 20,1.3424,2013.9,408.0392015,8.731425256,1.122372129,1.7435,0.193604623,7.5,2.783882181,1.61E+11,29.40663191,AM,AM,1,0,0,1,92,1,,
Ni57Zr20Ti16Pd7,4,Ni Zr Ti Pd,57 20 16 7,1.36099,1849.0835,159.0551043,13.45725043,1.121656603,1.7551,0.266602682,7.84,2.88,1.47E+11,45.56611802,AM,AM,1,0,0,1,91,1,,
La55Al25Ni15Cu5,4,La Al Ni Cu,55 25 15 5,1.64225,1216.606,246.1156631,6.73988965,1.109738552,1.389,0.334542972,4.45,2.906458326,68400000000,55.10571658,AM,AM,1,0,0,1,81,1,,
La55Al25Ni5Cu15,4,La Al Ni Cu,55 25 5 15,1.64545,1179.583,187.1965872,7.898110185,1.109738552,1.388,0.332995495,4.55,3.106042498,64400000000,47.83137046,AM,AM,1,0,0,1,81,1,,
Ni60Nb15Hf10Ti15,4,Ni Nb Hf Ti,60 15 10 15,1.33905,1991.05,393.4603506,8.404168787,1.105889879,1.747,0.213520491,7.75,2.772634127,1.61E+11,29.64793416,AM,AM,1,0,0,1,92,1,,
Ce60Al15Ni15Cu10,4,Ce Al Ni Cu,60 15 15 10,1.6245,1177.5975,253.8605945,6.620445604,1.105889879,1.39,0.34288482,4.85,3.213642793,65600000000,60.60891024,AM,AM,1,0,0,1,53,1,,
SmFe6Ti6N,4,Sm Fe Ti N,1 6 6 1,1.341285714,1708.585714,480.0970008,33.98722387,1.103263499,1.745,0.405599204,5.714285714,2.015247997,1.23E+11,51.1446528,IM,IM,0,1,0,2,,12,,
Ti50Ni15Cu32Sn3,4,Ti Ni Cu Sn,50 15 32 3,1.37546,1679.3388,330.2197274,7.826990087,1.100957296,1.7233,0.183575897,7.14,3.349686553,1.29E+11,27.57514098,AM,AM,1,0,0,1,96,1,,
Ni57Zr20Ti18Pd5,4,Ni Zr Ti Pd,57 20 18 5,1.36273,1851.3425,159.5416805,12.48852104,1.100745697,1.7419,0.260517543,7.72,2.912318664,1.46E+11,45.60501922,AM,AM,1,0,0,1,91,1,,
Cu43Zr43Al7Ag7,4,Cu Zr Al Ag,43 43 7 7,1.44022,1650.6691,427.7474218,7.266321097,1.098110666,1.6367,0.276279044,7.43,3.57842144,1.03E+11,32.94310461,AM,AM,1,0,0,1,58,1,,
Ni57.5Zr24Nb11Al7.5,4,Ni Zr Nb Al,57.5 24 11 7.5,1.36576,1876.83025,422.4791601,9.638342766,1.097774715,1.7142,0.244375449,7.485,2.956311046,1.45E+11,49.50107743,AM,AM,1,0,0,1,89,1,,
Ni60Nb20Hf10Ti10,4,Ni Nb Hf Ti,60 20 10 10,1.3374,2031.5,426.4385653,8.203072595,1.088899975,1.75,0.21099763,7.8,2.712931993,1.64E+11,27.27636339,AM,AM,1,0,0,1,92,1,,
Cu60Zr20Hf10Ti10,4,Cu Zr Hf Ti,60 20 10 10,1.3914,1684.962,421.2542965,4.79315512,1.088899975,1.69,0.264272587,8.2,3.42928564,1.20E+11,27.26617766,AM,AM,1,0,0,1,60,1,,
Ni60Al10Ni10Cu20,4,Nd Al Ni Cu,60 10 10 20,1.5074,1314.101,179.5635277,6.697493262,1.088899975,1.416,0.347453594,5.3,3.522782991,72800000000,55.24635735,AM,AM,1,0,0,1,88,1,,
Pr60Al10Ni10Cu20,4,Pr Al Ni Cu,60 10 10 20,1.5134,1260.191,190.6511885,6.697493262,1.088899975,1.41,0.352221521,5.3,3.522782991,71000000000,56.5791481,AM,AM,1,0,0,1,64,1,,
Gd60Cu20Ni10Al10,4,Gd Cu Ni Al,60 20 10 10,1.604,1489.301,213.6890967,6.89492567,1.088899975,1.452,0.318929459,5.3,3.522782991,76400000000,52.60266153,AM,AM,1,0,0,1,80,1,,
Ce60Al10Ni10Cu20,4,Ce Al Ni Cu,60 10 10 20,1.6184,1180.301,222.6141237,6.605977899,1.088899975,1.404,0.356992997,5.3,3.522782991,66800000000,59.71398496,AM,AM,1,0,0,1,53,1,,
Au52Pd2.3Cu29.2Si16.5,4,Au Pd Cu Si,52 2.3 29.2 16.5,1.344886,1412.28059,142.1877227,6.170784807,1.083554817,2.2397,0.315699081,9.822,2.592357228,1.76E+11,48.35859386,AM,AM,1,0,0,1,50,1,,
Ni57.5Zr26Nb9Al7.5,4,Ni Zr Nb Al,57.5 26 9 7.5,1.36924,1864.39025,405.3974639,9.407681795,1.079420803,1.7088,0.249763008,7.465,2.976369433,1.43E+11,50.43352335,AM,AM,1,0,0,1,89,1,,
Ni50Nb20Hf2.5Ti17.5,4,Ni Nb Hf Ti,50 20 2.5 17.5,1.337888889,2018.138889,416.6079394,8.171608885,1.078753693,1.752222222,0.182803949,7.555555556,2.753224821,1.62E+11,28.19683898,AM,AM,1,0,0,1,92,1,,
Ni60Nb20Hf5Ti15,4,Ni Nb Hf Ti,60 20 5 15,1.3316,2003.25,412.5576172,7.662797139,1.062737568,1.762,0.190934544,7.8,2.712931993,1.64E+11,27.27636339,AM,AM,1,0,0,1,92,1,,
Ni60Nb15Hf5Ti20,4,Ni Nb Hf Ti,60 15 5 20,1.33325,1962.8,375.3392599,7.728864082,1.062737568,1.759,0.193904616,7.75,2.772634127,1.61E+11,29.64793416,AM,AM,1,0,0,1,92,1,,
Ni60Nb20Hf15Ti5,4,Ni Nb Hf Ti,60 20 15 5,1.3432,2059.75,438.0636797,8.38856722,1.062737568,1.738,0.228683187,7.8,2.712931993,1.64E+11,27.27636339,AM,AM,1,0,0,1,92,1,,
Cu46Zr42Al7Y5,4,Cu Zr Al Y,46 42 7 5,1.45148,1673.6271,414.412124,7.394921373,1.057488298,1.6063,0.28143438,7.1,3.612478374,1.02E+11,36.12964526,AM,AM,1,0,0,1,62,1,,
Ni57.5Zr28Nb7Al7.5,4,Ni Zr Nb Al,57.5 28 7 7.5,1.37272,1851.95025,387.1641249,9.015860877,1.055045141,1.7034,0.25492242,7.445,2.996160042,1.41E+11,51.27237723,AM,AM,1,0,0,1,89,1,,
Ni60Nb10Hf5Ti25,4,Ni Nb Hf Ti,60 10 5 25,1.3349,1922.35,329.0637134,7.386904088,1.033114088,1.756,0.196784146,7.7,2.83019434,1.58E+11,31.55946768,AM,AM,1,0,0,1,92,1,,
Co63Fe9Zr8B20,4,Co Fe Zr B,63 9 8 20,1.19206,1916.67,236.0331356,9.010911186,1.031743318,1.8635,0.171092811,7.31,2.536513355,1.98E+11,67.41701895,AM,AM,1,0,0,1,33,9,,
Ce65Al12.5Ni12.5Cu10,4,Ce Al Ni Cu,65 12.5 12.5 10,1.6488,1164.61075,236.1803726,5.823898958,1.03012779,1.358,0.33499403,4.675,3.117591218,60300000000,58.39957192,AM,AM,1,0,0,1,53,1,,
Mg65Cu15Zn10Y10,4,Mg Cu Zn Y,65 15 10 10,1.55205,1052.7835,305.8632314,3.464426468,1.025093912,1.4235,0.227382387,4.45,4.030818775,61350000000,33.91942659,AM,AM,1,0,0,1,84,1,,
Mg65Cu15Ag10Y10,4,Mg Cu Ag Y,65 15 10 10,1.55705,1107.0085,284.538657,3.420286063,1.025093912,1.4515,0.267287766,4.35,3.850649296,64350000000,35.82495639,AM,AM,1,0,0,1,85,1,,
Ni57.5Zr30Nb5Al7.5,4,Ni Zr Nb Al,57.5 30 5 7.5,1.3762,1839.51025,367.6078185,8.423596153,1.023445004,1.698,0.259867274,7.425,3.015688147,1.39E+11,52.02216675,AM,AM,1,0,0,1,89,1,,
Ni60Zr27Nb8Al5,4,Ni Zr Nb Al,60 27 8 5,1.36633,1878.0335,368.5275633,8.718633256,1.011860276,1.7136,0.253856337,7.63,2.924568344,1.45E+11,50.08005466,AM,AM,1,0,0,1,89,1,,
Zr65Al7.5Cu17.5Ni10,4,Zr Al Cu Ni,65 7.5 17.5 10,1.4976,1863.62,396.1569814,8.442054702,1.009557071,1.50875,0.25382265,5.75,3.031088913,94241666667,38.50964796,AM,AM,1,0,0,1,102,1,,
Zr66Al8Cu12Ni14,4,Zr Al Cu Ni,66 8 12 14,1.50034,1884.01,384.9825242,8.52418585,1.005985909,1.502,0.250543409,5.6,2.905167809,94830000000,40.85106404,AM,AM,1,0,0,1,"32,101",1,,
Zr66Al9Cu16Ni9,4,Zr Al Cu Ni,66 9 16 9,1.50348,1861.2555,408.1534332,8.234657887,1.000883437,1.4986,0.246759073,5.57,2.950440645,92190000000,37.20621229,AM,AM,1,0,0,1,"32,101",1,,
Ni60Zr28Nb7Al5,4,Ni Zr Nb Al,60 28 7 5,1.36807,1871.8135,358.8808343,8.479275566,0.99886058,1.7109,0.256472591,7.62,2.935234233,1.44E+11,50.54545809,AM,AM,1,0,0,1,89,1,,
Ni61Zr27Nb7Al5,4,Ni Zr Nb Al,61 27 7 5,1.3645,1867.8135,358.2317145,8.322971128,0.990975569,1.7167,0.254342505,7.68,2.921917179,1.45E+11,50.14077059,AM,AM,1,0,0,1,89,1,,
Ni61Zr27Nb8Al4,4,Ni Zr Nb Al,61 27 8 4,1.36447,1885.9788,356.4442952,8.519775241,0.985854077,1.7166,0.254386399,7.7,2.896549672,1.46E+11,49.72482554,AM,AM,1,0,0,1,89,1,,
Ni57.5Zr32Nb3Al7.5,4,Ni Zr Nb Al,57.5 32 3 7.5,1.37968,1827.07025,346.504617,7.564065035,0.982282257,1.6926,0.264609599,7.405,3.034958814,1.37E+11,52.6866945,AM,AM,1,0,0,1,89,1,,
Mg65Cu20Ni5Gd10,4,Mg Cu Ni Gd,65 20 5 10,1.53865,1116.504,276.9825673,3.243353974,0.981941601,1.447,0.264690385,4.3,3.769615365,70050000000,45.756393,AM,AM,1,0,0,1,56,1,,
Zr66Al8Cu7Ni19,4,Zr Al Cu Ni,66 8 7 19,1.49874,1902.5215,367.7490957,7.932141274,0.977985616,1.5025,0.251345877,5.55,2.819131072,96830000000,43.88039919,AM,AM,1,0,0,1,"32,101",1,,
Ni62Zr28Nb7Al3,4,Ni Zr Nb Al,62 28 7 3,1.36435,1887.7041,333.6867065,8.071584948,0.944157525,1.7169,0.257548811,7.76,2.877915913,1.46E+11,49.85878324,AM,AM,1,0,0,1,89,1,,
Mg60Cu29Y10Si,4,Mg Cu Y Si,60 29 10 1,1.52295,1144.3233,297.3344804,4.045657299,0.941789149,1.478,0.277517567,4.73,4.022076578,72700000000,43.37983402,AM,AM,1,0,0,1,83,1,,
Ce70Al10Ni10Cu10,4,Ce Al Ni Cu,70 10 10 10,1.6731,1151.624,216.2864397,5.270318396,0.940447989,1.326,0.323765347,4.5,3.008321791,55000000000,55.60035971,AM,AM,1,0,0,1,53,1,,
Ce68Al10Fe2Cu20,4,Ce Al Fe Cu,68 10 2 20,1.66462,1129.401,160.8731795,6.33091158,0.892637039,1.3392,0.32821237,4.7,3.226453161,53960000000,49.93033547,AM,AM,1,0,0,1,54,1,,
Al86Y4.5Ni8La1.5,4,Al Y Ni La,86 4.5 8 1.5,1.440475,1039.8742,271.8494351,5.811229483,0.534310728,1.6088,0.133957307,3.56,1.899052395,82025000000,30.30947665,AM,AM,1,0,0,1,51,1,,
CoCrCuFeNi,5,Co Cr Cu Fe Ni,1 1 1 1 1,1.253,1768.954,261.3339252,4.051666324,1.609437912,1.836,0.092217135,8.8,1.720465053,1.66E+11,14.96662955,FCC,SS,0,0,1,3,"2,48",3,,
CoCuFeNiV,5,Co Cu Fe Ni V,1 1 1 1 1,1.2664,1769.554,262.2786985,5.683154054,1.609437912,1.83,0.10373042,8.6,2.059126028,1.66E+11,14.96662955,FCC,SS,0,0,1,3,9,3,,
FeCrMnNiCo,5,Fe Cr Mn Ni Co,1 1 1 1 1,1.2674,1801.2,214.3281596,2.197598689,1.609437912,1.766,0.138361844,8,1.414213562,1.62E+11,22.27105745,FCC,SS,0,0,1,3,3,3,,
CoCrFeNiPd,5,Co Cr Fe Ni Pd,1 1 1 1 1,1.2724,1863.01,162.274152,3.06333152,1.609437912,1.896,0.174882818,8.6,1.496662955,1.74E+11,8,FCC,SS,0,0,1,3,38,3,,
CrCuFeMnNi,5,Cr Cu Fe Mn Ni,1 1 1 1 1,1.2728,1719.154,279.8403096,4.235582605,1.609437912,1.77,0.141844986,8.4,1.854723699,1.54E+11,21.54065923,FCC+BCC,SS,0,0,1,3,64,8,,
CuNiCoFeMn,5,Cu Ni Co Fe Mn,1 1 1 1 1,1.2732,1636.754,171.8203075,3.595864291,1.609437912,1.814,0.134848063,9,1.414213562,1.58E+11,24,FCC,SS,0,0,1,3,36,3,,
CoCrCuFeMn,5,Co Cr Cu Fe Mn,1 1 1 1 1,1.2738,1727.154,280.5497012,3.840499967,1.609437912,1.764,0.136323146,8.2,1.720465053,1.54E+11,21.54065923,FCC+FCC,SS,0,0,1,3,14,14,,
CrCuFeMoNi,5,Cr Cu Fe Mo Ni,1 1 1 1 1,1.2754,1994.554,521.0051973,5.452250911,1.609437912,1.892,0.161170717,8.2,2.039607805,1.76E+11,30.06659276,FCC,SS,0,0,1,3,48,3,,
CoFeMnNiV,5,Co Fe Mn Ni V,1 1 1 1 1,1.2808,1801.8,215.3893219,4.304862367,1.609437912,1.76,0.143387587,7.8,1.720465053,1.62E+11,22.27105745,FCC,SS,0,0,1,3,14,14,,
FeCoNiMnV,5,Fe Co Ni Mn V,1 1 1 1 1,1.2808,1801.8,215.3893219,4.304862367,1.609437912,1.76,0.143387587,7.8,1.720465053,1.62E+11,22.27105745,FCC+IM,IM+SS,0,1,1,,28,10,,
CoCrMnNiV,5,Co Cr Mn Ni V,1 1 1 1 1,1.2824,1875.6,263.6972506,4.359192586,1.609437912,1.726,0.142912561,7.4,1.854723699,1.60E+11,21.9089023,FCC,SS,0,0,1,3,17,14,,
NiCoCrMnV,5,Ni Co Cr Mn V,1 1 1 1 1,1.2824,1875.6,263.6972506,4.359192586,1.609437912,1.726,0.142912561,7.4,1.854723699,1.60E+11,21.9089023,FCC+IM,IM+SS,0,1,1,,28,10,,
AlCoCrFeNi,5,Al Co Cr Fe Ni,1 1 1 1 1,1.2838,1684.094,408.517377,5.504703443,1.609437912,1.778,0.120565335,7.2,2.481934729,1.53E+11,39.30597919,BCC+B2,IM+SS,0,1,1,,"5,6",14,,
AlCrCuFeNi,5,Al Cr Cu Fe Ni,1 1 1 1 1,1.2892,1602.048,424.3163071,6.477653896,1.609437912,1.782,0.124161186,7.6,2.870540019,1.45E+11,37.04267809,FCC+BCC,SS,0,0,1,3,46,2,,
FeCoNiCuAl,5,Fe Co Ni Cu Al,1 1 1 1 1,1.2896,1519.648,334.5995799,6.70314553,1.609437912,1.826,0.111462998,8.2,2.785677655,1.49E+11,39.4279089,FCC+BCC,SS,0,0,1,3,93,3,,
FeCoNiCrTi,5,Fe Co Ni Cr Ti,1 1 1 1 1,1.2898,1885.6,163.6906839,8.371723837,1.609437912,1.764,0.141506184,7.4,2.154065923,1.60E+11,26.07680962,FCC+BCC+Co2Ti,IM+SS,0,1,1,,23,9,,
FeCoNiMnMo,5,Fe Co Ni Mn Mo,1 1 1 1 1,1.2902,1944.4,486.2610821,2.505992817,1.609437912,1.866,0.194792197,8,1.414213562,1.76E+11,34.98571137,FCC+IM,IM+SS,0,1,1,,28,10,,
AlCoCrCuNi,5,Al Co Cr Cu Ni,1 1 1 1 1,1.2912,1593.448,420.4119338,6.631488521,1.609437912,1.792,0.129522199,7.8,2.925747768,1.47E+11,38.56630654,FCC+BCC,SS,0,0,1,3,43,2,,
